KPN_00001	17.64198470470877	0.30950850359138193	17.332476201117387	0.6190170071827639	17.64198470470877	5.261644561053493	17.022967697526006	4.952136057462111	17.332476201117387	3.7141020430965828	17.022967697526006	24.14166328012779	15.784933683160476	15.475425179569097	16.40395069034324	14.237391165203569	16.09444218675186	9.59476361133284	17.64198470470877	17.022967697526006	15.784933683160476	18.570510215482912	16.713459193934625	9.285255107741456	14.856408172386331	7.4282040861931655	17.332476201117387	10.832797625698367	16.713459193934625	68.71088779728679	15.784933683160476	92.23353407023181	18.261001711891534	61.28268371109361
KPN_00002	606.0176500319258	300.53275698723183	617.4694646648069	455.28700878292284	604.7796160175602	1343.2669055865974	614.374379628893	1094.112560195535	608.8032265642482	711.5600497565871	606.9461755427	1390.0026896288964	612.2078201037535	1174.8942796328859	622.7311092258605	2599.5619216640166	607.2556840462913	1551.2566200000063	613.7553626217103	1517.5201931085455	612.2078201037535	1541.352347885082	614.9933966360759	535.4497112130907	614.6838881324845	495.5231142498024	606.6366670391085	594.5658353990447	611.8983116001621	863.5287250199556	607.874701053474	859.1956059696762	608.1842095570655	800.698498790905
KPN_00003	231.82186918994506	114.20863782521992	235.53597123304166	156.30179431364786	236.1549882402244	536.3782367238649	229.34580116121398	420.62205638068804	236.1549882402244	326.53147128890794	227.7982586432571	542.5684067956925	231.2028521827623	407.00368222266724	234.2979372186761	1120.4207830008027	235.53597123304166	633.2543983479675	228.1077671468485	574.7572911691963	230.58383517557954	667.6098422466108	229.03629265762262	185.39559365123776	223.46513959297775	243.27368382282617	222.846122585795	238.01203926177268	223.46513959297775	321.5793352314458	230.58383517557954	287.2238913328024	229.03629265762262	282.5812637789317
KPN_00004	320.65080972067165	160.01589635674446	321.2698267278544	239.55958177972963	318.7937586991234	855.4815039265796	327.4599967996821	624.5881602474087	319.7222842098975	508.5224714006405	324.0554032601769	977.1183458379927	314.7701481524354	684.0137929369541	316.9367076775751	1748.1040282841252	321.5793352314458	1163.1329564964133	311.98457162011294	1173.9657541221118	314.7701481524354	1355.956754233844	307.96096107342504	300.84226549082325	316.62719917398374	331.79311584996145	317.24621618116646	274.5340426855558	321.5793352314458	411.95581828012934	318.1747416919406	375.1243063527549	316.9367076775751	401.123020654431
KPN_00005	85.42434699122141	10.832797625698367	90.99550005586629	3.095085035913819	89.44795753790937	17.022967697526006	89.75746604150076	21.356086747805353	91.92402556664044	14.237391165203569	90.06697454509214	33.736426891460624	88.20992352354385	95.32861910614562	86.66238100558694	16.09444218675186	89.44795753790937	12.99935715083804	86.66238100558694	48.28332656025558	87.90041501995246	46.116767035115906	87.59090651636109	4.023610546687965	90.06697454509214	3.404593539505201	87.28139801276971	4.333119050279347	83.56729596967313	27.855765323224375	89.75746604150076	28.165273826815753	88.20992352354385	35.9029864166003
KPN_00006	194.06183175179646	103.06633169593019	191.27625521947402	176.7293555506791	197.77593379489306	126.5889779688752	190.3477297086999	111.11355278930611	190.3477297086999	53.544971121309075	191.58576372306538	1174.8942796328859	192.2047807302482	1581.2789448483702	189.10969569433436	231.2028521827623	199.01396780925856	87.90041501995246	191.8952722266568	482.8332656025558	194.37134025538785	542.5684067956925	187.56215317637745	65.61580276137296	190.65723821229125	67.16334527932987	194.37134025538785	56.949564660814275	195.299865766162	97.80468713487669	187.56215317637745	103.37584019952156	188.80018719074297	82.32926195530759
KPN_00007	342.9354219792512	51.06890309257801	340.7688624541115	36.83151192737445	330.5550818355959	53.23546261771769	335.507217893058	50.449886085395256	343.24493048284256	62.83022622905053	345.10198150439084	70.56793881883507	342.3164049720684	72.73449834397475	342.3164049720684	56.330547653631506	342.3164049720684	36.83151192737445	341.0783709577029	28.78429083399852	349.12559205107885	42.093156488427944	335.81672639664936	64.37776874700744	347.88755803671324	69.02039630087816	342.3164049720684	63.449243236233286	342.6259134756598	120.08929939345619	340.45935395052015	108.94699326416644	347.2685410295305	103.06633169593019
KPN_00008	235.84547973663302	810.9122794094206	233.98842871508472	854.5529784158055	235.84547973663302	1131.253580626501	231.51236068635367	893.860558371911	241.1071242976865	499.85623330008184	237.7025307581813	1657.7275452354415	233.0599032043106	968.1425992338426	235.22646272945028	1424.9771505347223	237.7025307581813	1875.0025147565916	238.63105626895546	2076.18304209099	235.22646272945028	1866.9552936632158	233.36941170790197	797.9129222585825	242.03564980846065	706.607913699125	236.77400524740716	683.3947759297713	237.7025307581813	1472.0224430806124	234.2979372186761	1505.4493614684818	234.2979372186761	1197.797908898648
KPN_00009	150.73064124900299	160.01589635674446	149.1830987310461	202.41856134876377	144.54047117717536	60.044649696728094	143.9214541699926	65.30629425778159	143.9214541699926	49.521360574621106	141.44538614126154	82.32926195530759	139.58833511971324	115.13716333599407	143.6119456664012	64.06826024341606	141.44538614126154	58.49710717877118	146.08801369513228	74.59154936552305	148.25457322027194	74.59154936552305	148.5640817238633	130.92209701915453	146.39752219872364	117.61323136472514	147.0165392059064	136.18374158020805	143.9214541699926	162.18245588188412	141.13587763767015	190.3477297086999	144.84997968076675	112.35158680367164
KPN_00010	324.0554032601769	60.973175207502244	328.3885223104562	56.640056157222894	311.6750631165216	131.8506225299287	324.983928770951	107.39945074620952	326.8409797924993	84.18631297685589	326.2219627853166	134.32669055865975	322.81736924581134	109.25650176775783	311.0560461093388	160.6349133639272	328.69803081404757	147.3260477094978	326.2219627853166	160.9444218675186	321.2698267278544	192.82379773743094	327.76950530327343	421.2410733878708	327.76950530327343	283.2002807861145	328.3885223104562	220.06054605347254	327.76950530327343	765.1050208778961	332.41213285714423	653.6819595849986	322.81736924581134	351.91116858340126
