gene	transcript_abund
KPN_01292	162.171
KPN_01293	426.008
KPN_01294	151.494
KPN_01295	189.096
KPN_01296	143.138
KPN_01297	167.432
KPN_01298	51.994
KPN_01299	83.561
KPN_01300	41.316
KPN_01301	336.567
KPN_01302	253.934
KPN_01303	182.907
KPN_01304	192.036
KPN_01305	305.927
KPN_01306	202.404
KPN_01308	201.321
KPN_01309	161.707
KPN_01310	400.476
KPN_01311	73.813
KPN_01312	120.7
KPN_01313	139.888
KPN_01314	156.755
KPN_01315	161.242
KPN_01316	9.13
KPN_01317	66.694
KPN_01318	203.487
KPN_01319	100.428
KPN_01320	248.053
KPN_01321	132.77
KPN_01322	64.683
KPN_01323	198.226
KPN_01324	168.515
KPN_01325	85.264
KPN_01326	207.356
KPN_01327	62.516
KPN_01328	327.591
KPN_01329	315.522
KPN_01330	149.482
KPN_01331	46.423
KPN_01332	11.451
KPN_01333	30.02
KPN_01334	241.399
KPN_01335	31.877
KPN_01336	93.774
KPN_01337	60.35
KPN_01338	102.131
KPN_01339	49.673
KPN_01340	15.784
KPN_01341	162.945
KPN_01342	456.802
KPN_01343	209.987
KPN_01344	140.043
KPN_01345	63.29
KPN_01346	149.482
KPN_01347	226.389
KPN_01348	6.654
KPN_01349	49.208
KPN_01350	111.725
KPN_01351	141.435
KPN_01352	103.833
KPN_01353	167.896
KPN_01354	129.211
KPN_01355	150.875
KPN_01356	128.901
KPN_01357	140.971
KPN_01358	151.029
KPN_01359	95.477
KPN_01360	132.924
KPN_01361	148.399
KPN_01362	107.547
KPN_01363	132.615
KPN_01364	82.478
KPN_01365	157.683
KPN_01366	82.478
KPN_01367	75.36
KPN_01368	178.574
KPN_01369	105.69
KPN_01370	49.518
KPN_01371	238.614
KPN_01372	150.256
KPN_01373	239.078
KPN_01374	300.976
KPN_01375	227.782
KPN_01376	148.708
KPN_01377	24.759
KPN_01378	29.865
KPN_01379	36.519
KPN_01380	71.491
KPN_01381	24.295
KPN_01382	121.473
KPN_01383	380.668
KPN_01384	43.019
KPN_01385	36.829
KPN_01386	19.962
KPN_01387	106.618
KPN_01388	54.315
KPN_01389	93.929
KPN_01390	107.701
KPN_01391	90.834
KPN_01392	22.593
KPN_01393	29.246
KPN_01394	30.33
KPN_01395	224.842
KPN_01396	52.767
KPN_01397	14.546
KPN_01398	26.616
KPN_01399	70.408
KPN_01400	40.543
KPN_01401	90.989
KPN_01402	45.34
KPN_01403	46.887
KPN_01404	32.496
KPN_01405	77.372
KPN_01406	21.045
KPN_01407	20.581
KPN_01408	62.207
KPN_01409	45.495
KPN_01410	17.022
KPN_01411	58.957
KPN_01412	121.009
KPN_01413	158.457
KPN_01414	173.312
KPN_01415	123.485
KPN_01416	92.536
KPN_01417	93.929
KPN_01418	42.4
KPN_01419	25.997
KPN_01420	49.208
KPN_01421	34.198
KPN_01422	44.566
KPN_01423	66.075
KPN_01424	46.423
KPN_01425	112.189
KPN_01426	58.493
KPN_01427	42.554
KPN_01428	380.514
KPN_01429	40.079
KPN_01430	56.327
KPN_01431	57.719
KPN_01432	374.633
KPN_01433	319.235
KPN_01434	102.904
KPN_01435	20.117
KPN_01436	32.651
KPN_01437	49.518
KPN_01438	50.911
KPN_01439	132.46
KPN_01440	167.587
KPN_01441	58.648
KPN_01442	78.3
KPN_01443	81.704
KPN_01444	106.154
KPN_01445	148.399
KPN_01446	551.195
KPN_01447	61.124
KPN_01448	82.014
KPN_01449	245.113
KPN_01450	119.926
KPN_01451	411.462
KPN_01452	33.27
KPN_01453	65.147
KPN_01454	217.414
KPN_01455	371.384
KPN_01456	213.855
KPN_01457	88.358
KPN_01458	99.345
KPN_01459	104.297
KPN_01460	181.823
KPN_01461	107.547
KPN_01462	152.886
KPN_01463	51.839
KPN_01464	139.269
KPN_01465	98.881
KPN_01466	235.829
KPN_01467	514.057
KPN_01468	504.618
KPN_01469	227.318
KPN_01470	69.634
KPN_01471	181.514
KPN_01472	117.141
KPN_01473	260.278
KPN_01474	185.228
KPN_01475	190.953
KPN_01476	348.172
KPN_01477	100.119
KPN_01478	292.62
KPN_01479	325.58
KPN_01480	213.546
KPN_01481	146.232
KPN_01482	99.964
KPN_01483	147.47
KPN_01484	958.016
KPN_01485	164.492
KPN_01486	214.165
KPN_01487	173.777
KPN_01488	256.719
KPN_01489	83.252
KPN_01490	148.399
KPN_01491	141.59
KPN_01492	315.367
KPN_01493	226.699
KPN_01494	166.194
KPN_01496	215.712
KPN_01497	148.089
KPN_01498	207.975
KPN_01499	202.714
KPN_01500	145.459
KPN_01501	303.761
KPN_01502	245.268
KPN_01503	38.222
KPN_01504	96.096
KPN_01505	58.183
KPN_01506	291.846
KPN_01507	70.872
KPN_01508	93.001
KPN_01509	50.446
KPN_01510	155.053
KPN_01511	169.444
KPN_01512	284.728
KPN_01513	238.15
KPN_01514	386.084
KPN_01515	289.989
KPN_01516	407.748
KPN_01517	342.292
KPN_01518	148.863
KPN_01519	281.014
KPN_01520	54.47
KPN_01521	159.386
KPN_01522	65.147
KPN_01523	171.456
KPN_01524	193.584
KPN_01525	240.626
KPN_01526	387.477
KPN_01527	347.708
KPN_01528	48.899
KPN_01529	238.459
KPN_01530	142.209
KPN_01531	83.561
KPN_01532	372.777
KPN_01533	237.376
KPN_01534	210.141
KPN_01535	126.116
KPN_01536	136.793
KPN_01537	195.441
KPN_01538	166.658
KPN_01539	158.921
KPN_01540	288.287
KPN_01541	329.603
KPN_01542	183.835
KPN_01543	93.774
KPN_01544	194.977
KPN_01545	50.292
KPN_01546	230.413
KPN_01547	198.381
KPN_01548	372.467
KPN_01549	154.898
KPN_01550	128.437
KPN_01551	275.598
KPN_01552	48.899
KPN_01553	231.186
KPN_01554	381.906
KPN_01555	47.042
KPN_01556	147.47
KPN_01557	190.644
KPN_01558	144.221
KPN_01559	91.299
KPN_01560	99.036
KPN_01561	109.558
KPN_01562	104.297
KPN_01563	223.913
KPN_01564	182.442
KPN_01565	90.061
KPN_01566	82.014
KPN_01567	199.464
KPN_01568	19.343
KPN_01569	77.526
KPN_01570	364.266
KPN_01571	15.32
KPN_01572	304.689
KPN_01573	158.921
KPN_01574	237.067
KPN_01575	172.693
KPN_01576	254.088
KPN_01577	105.38
KPN_01578	136.793
KPN_01579	124.568
KPN_01580	392.584
KPN_01581	67.159
KPN_01582	166.658
KPN_01583	136.329
KPN_01584	103.368
KPN_01585	47.506
KPN_01586	189.251
KPN_01587	217.105
KPN_01588	103.678
KPN_01589	168.67
KPN_01590	185.692
KPN_01591	503.999
KPN_01592	59.112
KPN_01593	205.654
KPN_01594	156.291
KPN_01595	95.167
KPN_01596	118.688
KPN_01597	125.033
KPN_01598	297.881
KPN_01599	76.753
KPN_01600	166.349
KPN_01601	190.798
KPN_01602	127.663
KPN_01603	80.621
KPN_01604	160.933
KPN_01605	112.344
KPN_01606	102.44
KPN_01607	122.711
KPN_01608	50.292
KPN_01609	192.346
KPN_01610	394.75
KPN_01611	146.697
KPN_01612	34.972
KPN_01613	47.042
KPN_01614	223.449
KPN_01615	170.837
KPN_01616	152.886
KPN_01617	196.524
KPN_01618	135.091
KPN_01619	99.036
KPN_01620	54.315
KPN_01621	206.428
KPN_01622	140.352
KPN_01623	48.125
KPN_01624	89.906
KPN_01625	101.047
KPN_01626	12.07
KPN_01627	117.141
KPN_01628	185.537
KPN_01629	190.025
KPN_01630	22.902
KPN_01631	17.022
KPN_01632	167.587
KPN_01633	69.325
KPN_01634	158.612
KPN_01635	244.03
KPN_01636	162.016
KPN_01637	55.708
KPN_01638	346.006
KPN_01639	76.753
KPN_01640	213.391
KPN_01641	24.449
KPN_01642	21.819
KPN_01643	108.32
KPN_01644	70.563
KPN_01645	52.922
KPN_01646	151.958
KPN_01647	70.718
KPN_01648	292.31
KPN_01649	69.015
KPN_01650	154.589
KPN_01651	177.181
KPN_01652	114.51
KPN_01653	114.51
KPN_01654	130.449
KPN_01655	147.161
KPN_01656	41.471
KPN_01657	46.887
KPN_01658	103.833
KPN_01659	184.609
KPN_01660	161.088
KPN_01661	127.818
KPN_01662	128.746
KPN_01663	146.851
KPN_01664	178.728
KPN_01665	65.611
KPN_01666	46.113
KPN_01667	38.841
KPN_01668	182.907
KPN_01669	244.649
KPN_01670	127.818
KPN_01671	313.974
KPN_01672	83.252
KPN_01673	70.408
KPN_01674	156.291
KPN_01675	47.042
KPN_01676	59.421
KPN_01677	348.791
KPN_01678	226.08
KPN_01679	18.724
KPN_01680	73.348
KPN_01681	236.912
KPN_01682	194.977
KPN_01683	205.344
KPN_01684	170.372
KPN_01685	155.517
KPN_01686	19.498
KPN_01687	182.752
KPN_01688	176.098
KPN_01689	167.896
KPN_01690	194.048
KPN_01691	137.567
KPN_01692	210.76
KPN_01693	237.686
KPN_01694	171.146
KPN_01695	381.906
KPN_01696	371.693
KPN_01697	49.982
KPN_01698	176.098
KPN_01699	119.771
KPN_01700	81.395
KPN_01701	104.142
KPN_01702	101.047
KPN_01703	212.927
KPN_01704	128.437
KPN_01705	108.166
KPN_01706	31.568
KPN_01707	131.532
KPN_01708	43.792
KPN_01709	118.533
KPN_01710	122.247
KPN_01711	10.058
KPN_01712	14.236
KPN_01713	77.372
KPN_01714	36.519
KPN_01715	63.754
KPN_01716	156.755
KPN_01717	128.127
KPN_01718	118.379
KPN_01719	13.153
KPN_01720	91.453
KPN_01721	234.281
KPN_01722	334.864
KPN_01723	219.581
KPN_01724	201.63
KPN_01725	108.63
KPN_01726	55.398
KPN_01727	87.43
KPN_01728	115.903
KPN_01729	108.63
KPN_01730	115.284
KPN_01731	122.711
KPN_01732	93.155
KPN_01733	118.224
KPN_01734	131.532
KPN_01735	184.609
KPN_01736	98.881
KPN_01737	166.968
KPN_01738	176.562
KPN_01739	204.261
KPN_01740	124.414
KPN_01741	147.78
KPN_01742	38.531
KPN_01743	64.528
KPN_01744	84.954
KPN_01745	178.574
KPN_01746	33.889
KPN_01747	58.802
KPN_01748	217.569
KPN_01749	38.995
KPN_01750	165.266
KPN_01751	77.991
KPN_01752	114.355
KPN_01753	272.039
KPN_01754	217.724
KPN_01755	215.867
KPN_01756	344.149
KPN_01757	267.706
KPN_01758	123.176
KPN_01759	127.973
KPN_01760	123.949
KPN_01761	165.266
KPN_01762	165.266
KPN_01763	91.608
KPN_01764	81.395
KPN_01765	82.169
KPN_01766	100.274
KPN_01767	131.687
KPN_01768	199.464
KPN_01769	22.128
KPN_01770	174.396
KPN_01771	49.208
KPN_01772	56.017
KPN_01773	178.883
KPN_01774	73.348
KPN_01775	136.484
KPN_01776	202.404
KPN_01777	186.775
KPN_01778	72.42
KPN_01779	117.141
KPN_01780	123.33
KPN_01781	102.595
KPN_01782	90.061
KPN_01783	60.659
KPN_01784	75.205
KPN_01785	139.424
KPN_01786	102.904
KPN_01787	149.637
KPN_01788	131.996
KPN_01789	168.98
KPN_01790	195.905
KPN_01791	178.574
KPN_01792	78.764
KPN_01793	206.737
KPN_01794	311.808
KPN_01795	159.54
KPN_01796	158.612
KPN_01797	243.102
KPN_01798	148.708
KPN_01799	127.818
KPN_01800	113.117
KPN_01801	106.463
KPN_01802	341.983
KPN_01803	360.088
KPN_01804	131.841
KPN_01805	154.589
KPN_01806	183.061
KPN_01807	112.963
KPN_01808	130.913
KPN_01809	245.887
KPN_01810	212.308
KPN_01811	136.793
KPN_01812	190.179
KPN_01813	310.415
KPN_01814	181.823
KPN_01815	253.624
KPN_01816	62.516
KPN_01817	59.576
KPN_01818	156.755
KPN_01819	542.53
KPN_01820	239.543
KPN_01821	129.365
KPN_01822	255.945
KPN_01823	45.495
KPN_01824	214.629
KPN_01825	563.265
KPN_01826	193.584
KPN_01827	111.725
KPN_01828	23.211
KPN_01829	141.126
KPN_01830	198.226
KPN_01831	109.403
KPN_01832	35.281
KPN_01833	98.571
KPN_01834	77.681
KPN_01835	108.63
KPN_01836	14.855
KPN_01837	153.196
KPN_01838	271.729
KPN_01839	34.662
KPN_01840	73.658
KPN_01841	44.411
KPN_01842	223.295
KPN_01843	60.35
KPN_01844	138.65
KPN_01845	109.249
KPN_01846	39.924
KPN_01847	409.451
KPN_01848	88.204
KPN_01849	82.942
KPN_01850	247.28
KPN_01851	187.549
KPN_01852	78.61
KPN_01853	248.208
KPN_01854	206.737
KPN_01855	117.76
KPN_01856	106.154
KPN_01857	209.368
KPN_01858	123.795
KPN_01859	141.435
KPN_01860	166.813
KPN_01861	88.977
KPN_01862	200.857
KPN_01863	33.27
KPN_01864	47.506
KPN_01865	85.109
KPN_01866	114.51
KPN_01867	326.044
KPN_01868	121.473
KPN_01869	95.941
KPN_01870	126.425
KPN_01871	63.909
KPN_01872	175.479
KPN_01873	222.676
KPN_01874	69.015
KPN_01875	281.787
KPN_01876	217.724
KPN_01877	363.182
KPN_01878	135.865
KPN_01879	195.131
KPN_01880	919.794
KPN_01881	378.966
KPN_01882	168.515
KPN_01883	165.111
KPN_01884	153.815
KPN_01885	211.379
KPN_01886	121.783
KPN_01887	86.347
KPN_01888	139.269
KPN_01889	97.334
KPN_01890	189.096
KPN_01891	166.349
KPN_01892	205.654
KPN_01893	22.283
KPN_01894	34.198
KPN_01895	55.708
KPN_01896	111.725
KPN_01897	114.046
KPN_01898	105.999
KPN_01899	124.723
KPN_01900	65.147
KPN_01901	119.307
KPN_01902	137.722
KPN_01903	127.818
KPN_01904	76.598
KPN_01905	137.722
KPN_01906	351.422
KPN_01907	53.696
KPN_01908	259.659
KPN_01909	509.879
KPN_01910	252.386
KPN_01911	75.05
KPN_01912	229.639
KPN_01913	251.148
KPN_01914	88.977
KPN_01915	78.145
KPN_01916	81.704
KPN_01917	60.35
KPN_01918	397.845
KPN_01919	347.089
KPN_01920	125.652
KPN_01921	36.984
KPN_01922	59.576
KPN_01923	29.092
KPN_01924	354.053
KPN_01925	139.578
KPN_01926	151.184
KPN_01927	200.393
KPN_01928	281.478
KPN_01929	296.798
KPN_01930	194.203
KPN_01931	135.246
KPN_01932	15.784
KPN_01933	17.95
KPN_01934	361.79
KPN_01935	100.583
KPN_01936	152.886
KPN_01937	145.768
KPN_01938	131.068
KPN_01939	167.896
KPN_01940	128.592
KPN_01941	146.232
KPN_01942	211.07
KPN_01943	131.841
KPN_01944	399.547
KPN_01945	195.286
KPN_01946	314.284
KPN_01947	328.365
KPN_01948	127.973
KPN_01949	102.595
KPN_01950	224.223
KPN_01951	403.261
KPN_01952	264.456
KPN_01953	45.34
KPN_01954	127.818
KPN_01955	45.649
KPN_01956	83.407
KPN_01957	157.219
KPN_01958	250.529
KPN_01959	254.862
KPN_01960	23.366
KPN_01961	215.248
KPN_01962	57.564
KPN_01963	105.69
KPN_01964	142.828
KPN_01965	141.126
KPN_01966	400.011
KPN_01967	239.078
KPN_01968	147.006
KPN_01969	132.151
KPN_01970	148.089
KPN_01971	39.46
KPN_01972	359.004
KPN_01973	151.029
KPN_01974	174.396
KPN_01975	369.217
KPN_01976	162.635
KPN_01977	86.192
KPN_01978	261.671
KPN_01979	203.797
KPN_01980	186.156
KPN_01981	161.707
KPN_01982	39.614
KPN_01983	136.174
KPN_01984	460.206
KPN_01985	127.818
KPN_01986	222.057
KPN_01987	59.267
KPN_01988	141.745
KPN_01989	266.004
KPN_01990	107.547
KPN_01991	156.291
KPN_01992	139.733
KPN_01993	183.68
KPN_01994	145.613
KPN_01995	250.839
KPN_01996	256.874
KPN_01997	171.765
KPN_01998	302.368
KPN_01999	249.91
KPN_02000	156.91
KPN_02001	316.759
KPN_02002	42.245
KPN_02003	16.403
KPN_02004	140.816
KPN_02008	90.834
KPN_02009	137.412
KPN_02010	168.98
KPN_02011	68.397
KPN_02012	103.987
KPN_02013	38.222
KPN_02014	162.016
KPN_02015	150.256
KPN_02016	157.683
KPN_02017	65.456
KPN_02018	103.678
KPN_02019	266.623
KPN_02020	130.913
KPN_02021	129.056
KPN_02022	138.34
KPN_02023	139.269
KPN_02024	130.139
KPN_02025	114.974
KPN_02026	184.763
KPN_02027	132.151
KPN_02028	119.771
KPN_02029	107.237
KPN_02030	39.15
KPN_02031	124.414
KPN_02032	173.931
KPN_02033	117.295
KPN_02034	123.485
KPN_02035	114.665
KPN_02036	157.064
KPN_02037	60.505
KPN_02038	111.26
KPN_02039	125.187
KPN_02040	108.166
KPN_02041	120.545
KPN_02042	247.589
KPN_02043	56.791
KPN_02044	50.911
KPN_02045	39.305
KPN_02046	167.587
KPN_02047	115.903
KPN_02048	142.983
KPN_02049	29.401
KPN_02050	254.707
KPN_02051	36.829
KPN_02052	216.641
KPN_02053	104.297
KPN_02054	101.821
KPN_02055	171.765
KPN_02056	130.603
KPN_02057	122.402
KPN_02058	153.66
KPN_02059	166.813
KPN_02060	412.546
KPN_02061	192.191
KPN_02062	76.288
KPN_02063	64.373
KPN_02064	380.204
KPN_02065	41.626
KPN_02066	86.347
KPN_02067	127.199
KPN_02068	117.45
KPN_02069	123.795
KPN_02070	41.626
KPN_02071	47.197
KPN_02072	56.946
KPN_02073	108.011
KPN_02074	65.456
KPN_02075	79.848
KPN_02076	255.791
KPN_02077	61.743
KPN_02078	30.639
KPN_02079	98.417
KPN_02080	85.418
KPN_02081	87.12
KPN_02082	241.09
KPN_02083	310.879
KPN_02084	129.984
KPN_02085	88.513
KPN_02086	261.052
KPN_02087	430.496
KPN_02088	267.861
KPN_02089	262.909
KPN_02090	533.555
KPN_02091	281.478
KPN_02092	295.405
KPN_02093	98.571
KPN_02094	241.554
KPN_02095	69.634
KPN_02096	141.435
KPN_02097	136.019
KPN_02098	152.113
KPN_02099	182.133
KPN_02100	131.068
KPN_02101	140.662
KPN_02102	137.412
KPN_02103	141.126
KPN_02104	170.372
KPN_02105	308.094
KPN_02106	99.964
KPN_02107	125.187
KPN_02108	126.116
KPN_02109	117.45
KPN_02110	144.066
KPN_02111	136.638
KPN_02112	123.485
KPN_02113	76.288
KPN_02114	216.022
KPN_02115	126.425
KPN_02116	149.173
KPN_02117	129.984
KPN_02118	121.628
KPN_02119	102.131
KPN_02120	111.106
KPN_02121	119.152
KPN_02122	206.892
KPN_02123	119.462
KPN_02124	146.232
KPN_02125	131.532
KPN_02126	100.119
KPN_02127	101.976
KPN_02128	129.365
KPN_02129	203.178
KPN_02130	303.297
KPN_02131	133.698
KPN_02132	50.292
KPN_02133	556.612
KPN_02134	1660.859
KPN_02135	244.494
KPN_02136	102.595
KPN_02137	297.107
KPN_02138	311.808
KPN_02139	183.216
KPN_02140	367.36
KPN_02141	93.155
KPN_02142	30.794
KPN_02143	167.277
KPN_02144	420.747
KPN_02145	161.707
KPN_02146	128.437
KPN_02147	135.246
KPN_02148	139.888
KPN_02149	236.448
KPN_02150	169.908
KPN_02151	183.99
KPN_02152	256.41
KPN_02153	242.328
KPN_02154	11.296
KPN_02155	77.526
KPN_02156	87.585
KPN_02157	101.202
KPN_02158	749.576
KPN_02159	196.988
KPN_02160	593.131
KPN_02161	175.324
KPN_02162	254.088
KPN_02163	54.16
KPN_02164	352.041
KPN_02165	101.976
KPN_02166	181.669
KPN_02167	138.34
KPN_02168	195.75
KPN_02169	175.479
KPN_02170	347.863
KPN_02171	223.759
KPN_02172	307.32
KPN_02173	86.037
KPN_02174	230.722
KPN_02175	597.154
KPN_02176	245.887
KPN_02177	363.337
KPN_02178	175.479
KPN_02179	589.108
KPN_02180	877.704
KPN_02181	56.791
KPN_02182	158.148
KPN_02183	231.805
KPN_02184	69.944
KPN_02185	224.687
KPN_02186	185.382
KPN_02187	75.36
KPN_02188	97.334
KPN_02189	43.792
KPN_02190	299.119
KPN_02191	81.395
KPN_02192	134.627
KPN_02193	244.03
KPN_02194	246.197
KPN_02195	219.89
KPN_02196	223.759
KPN_02197	407.594
KPN_02198	109.249
KPN_02199	685.358
KPN_02200	125.497
KPN_02201	248.363
KPN_02202	292.001
KPN_02203	249.137
KPN_02204	221.902
KPN_02205	85.883
KPN_02206	231.186
KPN_02209	84.49
KPN_02210	76.907
KPN_02211	166.194
KPN_02212	173.467
KPN_02213	378.966
KPN_02214	920.877
KPN_02215	341.054
KPN_02216	289.989
KPN_02217	147.935
KPN_02218	278.228
KPN_02219	325.889
KPN_02220	512.51
KPN_02221	96.869
KPN_02222	107.237
KPN_02223	171.765
KPN_02224	149.946
KPN_02225	82.942
KPN_02226	61.278
KPN_02227	163.409
KPN_02228	60.35
KPN_02229	202.249
KPN_02230	214.319
KPN_02231	194.667
KPN_02232	81.55
KPN_02233	170.527
KPN_02234	267.396
KPN_02235	320.783
KPN_02236	135.246
KPN_02237	180.431
KPN_02238	526.127
KPN_02239	253.779
KPN_02240	198.071
KPN_02241	68.551
KPN_02242	138.186
KPN_02243	338.888
KPN_02244	77.372
KPN_02245	122.092
KPN_02246	73.503
KPN_02247	177.8
KPN_02248	67.932
KPN_02249	127.663
KPN_02250	221.438
KPN_02251	459.278
KPN_02252	158.921
KPN_02253	32.806
KPN_02254	31.258
KPN_02255	48.744
KPN_02256	132.305
KPN_02257	121.009
KPN_02258	43.483
KPN_02259	194.667
KPN_02260	20.89
KPN_02261	64.373
KPN_02262	60.195
KPN_02263	162.945
KPN_02264	60.814
KPN_02265	17.331
KPN_02266	59.576
KPN_02267	59.421
KPN_02268	164.956
KPN_02269	22.747
KPN_02270	39.15
KPN_02271	60.814
KPN_02272	166.658
KPN_02273	327.127
KPN_02274	210.76
KPN_02275	168.206
KPN_02276	30.02
KPN_02277	151.494
KPN_02278	149.018
KPN_02279	115.903
KPN_02280	138.805
KPN_02281	119.926
KPN_02282	200.702
KPN_02283	157.374
KPN_02284	112.808
KPN_02285	396.452
KPN_02286	215.867
KPN_02287	136.793
KPN_02288	188.632
KPN_02289	228.092
KPN_02290	185.382
KPN_02291	257.802
KPN_02292	353.434
KPN_02293	154.124
KPN_02294	173.003
KPN_02295	124.104
KPN_02296	142.209
KPN_02297	15.629
KPN_02298	147.161
KPN_02299	98.571
KPN_02300	112.963
KPN_02301	119.462
KPN_02302	182.442
KPN_02303	429.877
KPN_02304	517.152
KPN_02305	121.783
KPN_02306	214.165
KPN_02307	339.816
KPN_02308	261.826
KPN_02309	318.462
KPN_02310	394.75
KPN_02311	181.204
KPN_02312	314.129
KPN_02313	115.748
KPN_02314	82.788
KPN_02315	108.166
KPN_02316	163.254
KPN_02317	67.932
KPN_02318	175.943
KPN_02319	219.271
KPN_02320	69.015
KPN_02321	225.461
KPN_02322	421.985
KPN_02323	143.756
KPN_02324	140.352
KPN_02325	347.553
KPN_02326	88.513
KPN_02327	46.113
KPN_02328	240.007
KPN_02329	112.653
KPN_02330	320.009
KPN_02331	266.468
KPN_02332	383.918
KPN_02333	247.125
KPN_02334	203.178
KPN_02335	220.819
KPN_02336	98.571
KPN_02337	90.989
KPN_02338	122.247
KPN_02339	253.934
KPN_02340	485.12
KPN_02341	73.658
KPN_02342	58.029
KPN_02343	198.845
KPN_02344	192.81
KPN_02345	217.414
KPN_02346	536.031
KPN_02347	236.757
KPN_02348	123.485
KPN_02349	218.807
KPN_02350	601.178
KPN_02351	237.067
KPN_02352	60.04
KPN_02353	45.804
KPN_02354	160.933
KPN_02355	240.935
KPN_02356	83.097
KPN_02357	208.439
KPN_02358	92.382
KPN_02359	56.327
KPN_02360	161.861
KPN_02361	499.666
KPN_02362	158.612
KPN_02363	84.335
KPN_02364	278.693
KPN_02365	157.219
KPN_02366	287.203
KPN_02367	391.965
KPN_02368	217.26
KPN_02369	361.944
KPN_02370	224.378
KPN_02371	312.427
KPN_02372	224.378
KPN_02373	188.787
KPN_02374	194.203
KPN_02375	233.817
KPN_02376	148.089
KPN_02377	131.068
KPN_02378	199.928
KPN_02379	110.796
KPN_02380	449.529
KPN_02381	138.186
KPN_02382	144.994
KPN_02383	95.786
KPN_02384	177.491
KPN_02385	247.125
KPN_02386	186.311
KPN_02387	136.174
KPN_02388	424.616
KPN_02389	171.92
KPN_02390	203.797
KPN_02391	107.082
KPN_02392	352.35
KPN_02393	194.203
KPN_02394	236.912
KPN_02395	362.099
KPN_02396	237.686
KPN_02397	115.129
KPN_02398	232.27
KPN_02399	195.595
KPN_02400	114.819
KPN_02401	42.245
KPN_02402	122.557
KPN_02403	58.338
KPN_02404	178.574
KPN_02405	160.314
KPN_02406	84.645
KPN_02410	135.71
KPN_02411	435.448
KPN_02412	176.407
KPN_02413	55.708
KPN_02414	172.693
KPN_02415	181.823
KPN_02416	164.028
KPN_02417	242.328
KPN_02418	213.546
KPN_02419	364.73
KPN_02420	112.034
KPN_02421	152.886
KPN_02422	49.208
KPN_02423	55.862
KPN_02424	389.644
KPN_02425	221.592
KPN_02426	167.742
KPN_02427	96.715
KPN_02428	350.339
KPN_02429	172.384
KPN_02430	218.033
KPN_02432	199.774
KPN_02434	169.444
KPN_02435	231.341
KPN_02436	235.21
KPN_02437	131.687
KPN_02439	218.962
KPN_02440	170.837
KPN_02441	237.995
KPN_02442	36.829
KPN_02443	299.892
KPN_02444	53.541
KPN_02445	358.695
KPN_02447	241.554
KPN_02449	165.73
KPN_02450	237.84
KPN_02451	204.571
KPN_02452	125.342
KPN_02453	43.328
KPN_02454	76.134
KPN_02455	402.951
KPN_02456	94.239
KPN_02457	22.438
KPN_02458	216.331
KPN_02459	111.415
KPN_02460	165.421
KPN_02461	67.932
KPN_02462	269.408
KPN_02463	171.61
KPN_02464	119.771
KPN_02465	134.162
KPN_02466	196.988
KPN_02467	115.593
KPN_02468	162.326
KPN_02469	313.819
KPN_02470	514.831
KPN_02471	54.624
KPN_02472	341.364
KPN_02473	175.015
KPN_02474	205.809
KPN_02475	225.461
KPN_02476	316.914
KPN_02477	256.255
KPN_02478	269.253
KPN_02479	147.316
KPN_02480	180.276
KPN_02481	193.274
KPN_02482	148.399
KPN_02483	205.809
KPN_02484	437.304
KPN_02485	160.469
KPN_02486	99.964
KPN_02487	101.512
KPN_02488	66.23
KPN_02489	108.011
KPN_02490	105.071
KPN_02491	128.127
KPN_02492	241.864
KPN_02493	291.072
KPN_02494	66.54
KPN_02495	106.773
KPN_02496	105.844
KPN_02497	126.889
KPN_02498	11.606
KPN_02499	350.493
KPN_02500	183.216
KPN_02501	134.472
KPN_02502	196.988
KPN_02503	135.71
KPN_02504	106.154
KPN_02505	101.666
KPN_02506	105.999
KPN_02507	127.354
KPN_02508	109.403
KPN_02509	174.396
KPN_02510	263.064
KPN_02511	52.613
KPN_02512	204.725
KPN_02513	335.329
KPN_02514	151.494
KPN_02515	224.378
KPN_02516	281.323
KPN_02517	415.176
KPN_02518	141.126
KPN_02519	155.362
KPN_02520	123.176
KPN_02521	188.632
KPN_02522	246.506
KPN_02523	96.56
KPN_02524	93.62
KPN_02525	301.595
KPN_02526	191.572
KPN_02527	413.783
KPN_02528	398.619
KPN_02529	192.501
KPN_02530	191.263
KPN_02531	156.6
KPN_02532	280.859
KPN_02533	173.622
KPN_02534	106.463
KPN_02535	109.403
KPN_02536	112.963
KPN_02537	134.627
KPN_02538	204.571
KPN_02539	148.708
KPN_02540	84.954
KPN_02541	163.099
KPN_02542	184.763
KPN_02543	168.206
KPN_02544	132.924
KPN_02545	157.219
KPN_02546	108.939
KPN_02547	259.04
KPN_02548	311.189
KPN_02549	265.075
KPN_02550	170.682
KPN_02551	183.835
KPN_02552	92.536
KPN_02553	149.946
KPN_02554	236.602
KPN_02555	192.655
KPN_02556	136.329
KPN_02557	76.288
KPN_02558	86.811
KPN_02559	267.242
KPN_02560	505.546
KPN_02561	114.201
KPN_02562	176.407
KPN_02563	423.842
KPN_02564	181.359
KPN_02565	230.877
KPN_02566	276.681
KPN_02567	225.616
KPN_02568	559.861
KPN_02569	434.674
KPN_02570	101.821
KPN_02571	154.898
KPN_02572	82.323
KPN_02573	227.008
KPN_02574	134.472
KPN_02575	131.687
KPN_02576	320.164
KPN_02577	233.198
