time	biomass	valine
0.0	0.1	100.0
0.050505050505050504	0.1120899966085311	99.99614329108188
0.10101010101010101	0.1256415711276022	99.99182033881029
0.15151515151515152	0.14083155773356673	99.98697473308297
0.20202020202020202	0.15785791985173772	99.98154332356727
0.25252525252525254	0.17694265179107793	99.97545529407861
0.30303030303030304	0.19833469364619122	99.96863123272682
0.35353535353535354	0.22231300861055517	99.96098215025319
0.40404040404040403	0.24919021673210098	99.95240832086242
0.45454545454545453	0.27931680975603007	99.94279793768779
0.5050505050505051	0.3130856515281349	99.93202567716247
0.5555555555555556	0.35093708659841455	99.91995106937506
0.6060606060606061	0.3933646849900929	99.90641666548811
0.6565656565656566	0.44092173942146473	99.89124596512451
0.7070707070707071	0.49422838541437814	99.87424114505276
0.7575757575757576	0.55397971764857	99.85518047007007
0.8080808080808081	0.6209548713299983	99.83381539604568
0.8585858585858586	0.6960271924613348	99.80986732560478
0.9090909090909091	0.7801756198647783	99.78302397726308
0.9595959595959596	0.8744974501051831	99.75293531341639
1.0101010101010102	0.9802226331560229	99.71920898002317
1.0606060606060606	1.0987298069570406	99.68140519158064
1.1111111111111112	1.2315642844147536	99.63903099327162
1.1616161616161615	1.3804582100738458	99.59153383098636
1.2121212121212122	1.5473531460039052	99.53829434642466
1.2626262626262625	1.7344253852931881	99.47861830209138
1.3131313131313131	1.9441143870127071	99.41172751054283
1.3636363636363635	2.1791544066520747	99.33674974427787
1.4141414141414141	2.44261033310806	99.25270730373839
1.4646464646464645	2.737917600883069	99.15850428531814
1.5151515151515151	3.0689269808533473	99.05291229310762
1.5656565656565655	3.4399547946457867	98.93455442050782
1.6161616161616161	3.8558391970223904	98.80188729614967
1.6666666666666667	4.322003269647538	98.65318095698223
1.7171717171717171	4.844525738379072	98.48649628945684
1.7676767676767677	5.430220236548553	98.29965974454075
1.8181818181818181	6.086724152247728	98.0902349954327
1.8686868686868687	6.822598219253465	97.85549116805784
1.9191919191919191	7.64743814900481	97.59236723046713
1.9696969696969697	8.571999797793165	97.29743206450361
2.0202020202020203	9.608339574510177	96.96683967573084
2.0707070707070705	10.769970928019514	96.59627927396133
2.121212121212121	12.07204138684738	96.18091879759518
2.1717171717171717	13.531529788234044	95.71534199755278
2.2222222222222223	15.167467681432703	95.19347780962234
2.2727272727272725	17.001187492980378	94.60852118973857
2.323232323232323	19.05660070711584	93.95284437442928
2.3737373737373737	21.360509668231277	93.21789741583336
2.4242424242424243	23.942957077399544	92.39409669230858
2.474747474747475	26.837617743963627	91.47069993967452
2.525252525252525	30.082237701744894	90.43566617314217
2.5757575757575757	33.71912640896954	89.27549867553738
2.6262626262626263	37.79570843388001	87.97506900959077
2.676767676767677	42.3651421570787	86.51741965189021
2.727272727272727	47.48701355714263	84.88354267526961
2.7777777777777777	53.22810981806906	83.05213296803386
2.8282828282828283	59.663294110845	80.99930917863807
2.878787878787879	66.87648043152119	78.6983027423421
2.929292929292929	74.96172741665264	76.11910895408485
2.9797979797979797	84.02446567762166	73.22809544883538
3.0303030303030303	94.18287239496496	69.98756370600246
3.080808080808081	105.56941211308487	66.35525753592178
3.131313131313131	118.33256393837479	62.28381210365379
3.1818181818181817	132.63875775005386	57.7201362777276
3.2323232323232323	148.67454273380343	52.60472086791087
3.282828282828283	166.64901852559365	46.87086309032909
3.3333333333333335	186.79657138267268	40.4437937289201
3.3838383838383836	209.37992589847414	33.23970363837855
3.4343434343434343	234.6935614107015	25.164653909977037
3.484848484848485	263.0675230513012	16.113360146624636
3.5353535353535355	294.87181074058293	5.967792373742513
