ALATA_L	19.0890942358745
ACONTa	19.045263739054
CLPNS161pp	6.97214920787549
GALUi	6.96024014895911
UAGAAT	5.98072838999144
EX_tyr__L_e	5.97907154214604
CYSabcpp	5.97513294677388
ASAD	5.97124673256484
CYStex	5.97105784435404
X3OAR181	5.96899257048241
MPTG	5.96700248923558
DHDPRy	4.99009557301239
PAPPT3	4.98656556852333
X3OAR160	4.98353564148434
PGSA160	4.97980331406551
