obs.x	obs.y	obs.tot	mean.x	mean.y	mean.diff	var.x	var.y	stderr	df	statistic	pvalue	conf.low	conf.high	alternative	mean.null	conf.level	p.corr	FoldChange	log2.Fold.Change
KPN_00171	34	66	100	624.264705882353	254.378787878788	369.885918003565	234886.988413547	3639.59277389277	83.4481047163538	33.527850820462	4.43252628997189	9.45011047678643e-05	200.210955458588	539.560880548542	two.sided	0	0.95	0.00236709288995834	2.4540753224275	1.29517953002158
KPN_00172	34	66	100	340.235294117647	319.106060606061	21.1292335115864	28563.6399286988	46538.3424242424	39.3094576036575	82.2324447441819	0.537510176930565	0.592366887777661	-57.0664906823857	99.3249577055586	two.sided	0	0.95	0.746555277034076	1.06621382706257	0.0924967967344737
KPN_00173	34	66	100	436.117647058824	424.863636363636	11.2540106951872	44569.1978609626	69478.4888111888	48.6164903766577	80.8219038889811	0.231485461167525	0.817522737734726	-85.4807866739825	107.988808064357	two.sided	0	0.95	0.891452238728613	1.02648852415685	0.0377174986257237
KPN_00174	34	66	100	627.705882352941	468.348484848485	159.357397504456	118386.577540107	18992.1382284382	61.3980279249438	38.5461698176874	2.5954807164045	0.0132934431230944	35.1213976472874	283.593397361625	two.sided	0	0.95	0.0839543271537692	1.34025389781289	0.422506330845491
KPN_00175	34	66	100	823.029411764706	928.651515151515	-105.622103386809	179528.150623886	125102.076689977	84.7096554985684	57.2026313985033	-1.24687206865803	0.21752583329541	-275.237241010902	63.993034237283	two.sided	0	0.95	0.637936338029808	0.886262928920569	-0.174193326156043
KPN_00176	34	66	100	3378.14705882353	1758.07575757576	1620.07130124777	49715650.7352941	893015.855710956	1214.80680146871	33.6120884333883	1.33360407538803	0.191301064576917	-849.763048870073	4089.90565136562	two.sided	0	0.95	0.586412766987803	1.92150255429363	0.942234894206756
KPN_00177	34	66	100	651.823529411765	1008.18181818182	-356.358288770053	130948.028520499	201990.674125874	83.1377012132705	80.482500581102	-4.28636206642157	5.0004067779127e-05	-521.792361275664	-190.924216264443	two.sided	0	0.95	0.00161037944990543	0.646533708163157	-0.629202505467329
KPN_00178	34	66	100	644	1450.59090909091	-806.590909090909	217133.636363636	3192402.73776224	234.000046738036	80.5319213277823	-3.44696900848867	0.000903792102530235	-1272.21862859623	-340.963189585583	two.sided	0	0.95	0.0117354670967195	0.443957008115815	-1.17150811917045
KPN_00179	34	66	100	1694.26470588235	1481.25757575758	213.007130124777	1591990.7459893	1465315.91724942	262.726118908913	64.3668835878818	0.810757343081776	0.420492718855251	-311.791018796489	737.805279046043	two.sided	0	0.95	0.66985907149622	1.14380154647704	0.193836761251193
KPN_00180	34	66	100	1415.47058823529	1485.34848484848	-69.8778966131906	544101.286987522	617672.107459207	159.25340600402	70.6212905599984	-0.438784314675359	0.662157326384058	-387.449680990678	247.693887764297	two.sided	0	0.95	0.791767075842453	0.952955217360781	-0.069519676355046
KPN_00181	34	66	100	921.617647058824	644.106060606061	277.511586452763	180873.576648841	17820.6501165501	74.7651050166978	36.3872871720046	3.71177953125036	0.00068538900934106	125.936943314442	429.086229591084	two.sided	0	0.95	0.00949959932546878	1.4308476560392	0.516870074876064
KPN_00182	34	66	100	5752.41176470588	3534.13636363636	2218.27540106952	41964830.7344029	22187862.3041958	1253.17175972178	51.485664523077	1.77012878231632	0.08262677400577	-296.995799102072	4733.54660124111	two.sided	0	0.95	0.323320909133422	1.62767114022365	0.702809242420888
KPN_00183	34	66	100	3243.32352941176	2707.78787878788	535.535650623886	11317901.3770053	12993426.969697	727.838964240259	70.9727999787095	0.735788652346876	0.464284139204837	-915.743663511644	1986.81496475942	two.sided	0	0.95	0.66985907149622	1.19777607205466	0.2603582170308
KPN_00184	34	66	100	919.088235294118	1053.74242424242	-134.654188948307	319695.295008913	1199980.77878788	166.085308638998	97.9924796187451	-0.810753160840914	0.419472155205697	-464.245394754914	194.937016858301	two.sided	0	0.95	0.66985907149622	0.87221337411264	-0.197246982686082
KPN_00185	34	66	100	983.176470588235	1213.06060606061	-229.884135472371	401319.240641711	1431604.91934732	183.015001309106	97.8924198704689	-1.25609449404699	0.212071224348071	-593.076437836982	133.308166892241	two.sided	0	0.95	0.626546608686467	0.810492456581444	-0.303129336538977
KPN_00186	34	66	100	811.117647058824	767.212121212121	43.9055258467023	30515.9857397504	70877.4004662005	44.4007770135754	92.1998709851143	0.988845889640137	0.325326532946384	-44.27570284988	132.086754543285	two.sided	0	0.95	0.66985907149622	1.05722736207209	0.0802856689257195
KPN_00187	34	66	100	952.029411764706	690.848484848485	261.180926916221	312265.847593583	46161.668997669	99.4168439568607	38.1053420237669	2.62712953379966	0.0123372120131609	59.9403178907396	462.421535941702	two.sided	0	0.95	0.0798607294484882	1.37805818879881	0.462636807431957
KPN_00188	34	66	100	742.5	544.318181818182	198.181818181818	88341.4090909091	13213.3587412587	52.9006535227921	38.1663130513046	3.74630188824476	0.000592202611533785	91.1053668024588	305.258269561177	two.sided	0	0.95	0.00841252202959637	1.36409185803758	0.44794079881452
KPN_00189	34	66	100	2268.35294117647	1309	959.352941176471	2417819.56862745	155426.615384615	271.048499297999	35.2022394124743	3.5394143249682	0.00114947652615023	409.208217808997	1509.49766454394	two.sided	0	0.95	0.0141568546035367	1.73288994742282	0.793180034562195
KPN_00190	34	66	100	4366.05882352941	4080.75757575758	285.301247771836	8666943.51158645	10845423.9095571	647.483365015823	73.7087432010508	0.440631007971708	0.660769763020277	-1004.92223097664	1575.52472652031	two.sided	0	0.95	0.790969553704472	1.06991379479798	0.0974945603389453
KPN_00191	34	66	100	1950.67647058824	2300.93939393939	-350.262923351159	3263961.98306595	8488419.84242424	473.931750054577	94.5211433010497	-0.73905772995969	0.461703315504684	-1291.19788917238	590.67204247006	two.sided	0	0.95	0.66985907149622	0.847773946469976	-0.238248464276517
KPN_00192	34	66	100	1815.91176470588	1372.01515151515	443.896613190731	1184091.65864528	707140.23053613	213.40213488034	53.8410301059106	2.08009452876202	0.0422913468770024	16.0221597921674	871.771066589294	two.sided	0	0.95	0.19725854845713	1.32353623259956	0.404397690017448
KPN_00193	34	66	100	1008.97058823529	614.833333333333	394.137254901961	625096.332442068	151907.002564103	143.829091282909	41.4498485954905	2.74031665907352	0.00901463811230375	103.764218261431	684.51029154249	two.sided	0	0.95	0.0633345509651693	1.64104731076491	0.714616831796189
KPN_00194	34	66	100	1423	1363.43939393939	59.560606060606	686461.515151515	999662.527039627	187.979909799219	78.6208560139492	0.316845593362729	0.752200574739084	-314.63210285197	433.753314973182	two.sided	0	0.95	0.848783455935179	1.04368408770156	0.0616850892286444
KPN_00195	34	66	100	825.470588235294	743.712121212121	81.7584670231729	45059.7112299465	51860.2389277389	45.9461295462961	71.0513833218005	1.77944187748811	0.0794438783597469	-9.85436514026118	173.371299186607	two.sided	0	0.95	0.314680297398998	1.10993294944544	0.150472526643572
KPN_00196	34	66	100	387.058823529412	434.893939393939	-47.8351158645276	16940.5418894831	8310.80396270396	24.9834446024923	50.1611216869779	-1.91467256119501	0.0612461332475806	-98.0118478296768	2.3416161006216	two.sided	0	0.95	0.256511470830941	0.890007398283844	-0.168110766198158
KPN_00197	34	66	100	2569.88235294118	2713.90909090909	-144.026737967914	513471.682709447	200242.914685315	134.670308052005	46.6355647358589	-1.06947656132409	0.290359377623164	-415.004350211324	126.950874275495	two.sided	0	0.95	0.66985907149622	0.946930153832209	-0.0786700793691128
KPN_00198	34	66	100	936.147058823529	916.772727272727	19.3743315508021	44506.5534759358	82719.9629370629	50.6196508332256	86.2857087613744	0.382743287081018	0.702851338147903	-81.2494506095113	119.998113711116	two.sided	0	0.95	0.81692091196971	1.02113318925666	0.030171053236396
KPN_00199	34	66	100	1252.82352941176	1268.43939393939	-15.6158645276294	475472.755793226	357913.880885781	139.310553823558	59.0480252117381	-0.112093908889397	0.911129139590703	-294.370895139993	263.139166084734	two.sided	0	0.95	0.949966888591466	0.987688915527031	-0.0178713756447241
KPN_00200	34	66	100	209.235294117647	209.318181818182	-0.0828877005347408	14022.0035650624	15955.9125874126	25.5767105172868	70.6956142605691	-0.00324074905874696	0.997423388414276	-51.0852054343836	50.9194300333141	two.sided	0	0.95	0.998000823799309	0.999604010985502	-0.000571404529889606
KPN_00201	34	66	100	636.411764705882	674.742424242424	-38.3306595365419	186281.158645276	206045.086480186	92.7402439985673	69.8138096506453	-0.413312041071771	0.680644805150192	-223.303916903192	146.642597830108	two.sided	0	0.95	0.803905083076024	0.943192160209019	-0.0843763681669897
KPN_00202	34	66	100	300.676470588235	990.060606060606	-689.384135472371	23180.7709447415	1298157.38088578	142.656365460045	69.4199911021631	-4.83248071860806	7.78728795050803e-06	-973.945084158497	-404.823186786244	two.sided	0	0.95	0.000486470940040773	0.303695014979547	-1.71930486739388
KPN_00203	34	66	100	284.852941176471	354.484848484848	-69.6319073083779	28159.2807486631	125722.376689977	52.2790458498358	97.5040958461219	-1.33192766196204	0.185989032859039	-173.384567594236	34.1207529774801	two.sided	0	0.95	0.57743722410485	0.803568734725896	-0.315506662141927
KPN_00204	34	66	100	443.147058823529	362.19696969697	80.9500891265597	9807.15953654189	12405.6682983683	21.8268307344245	74.0562377374884	3.70874224075454	0.000399893275245651	37.4597282841522	124.440449968967	two.sided	0	0.95	0.00626418922099306	1.22349742239502	0.291011062020621
KPN_00205	34	66	100	274.205882352941	247.257575757576	26.9483065953654	4603.07754010695	11637.4249417249	17.6552896850129	93.9916055595778	1.52635878969695	0.130278662464688	-8.10672576293943	62.0033389536703	two.sided	0	0.95	0.448862381822868	1.10898880049599	0.149244796022187
KPN_00206	34	66	100	510.117647058824	487.742424242424	22.3752228163993	8995.98573975045	14432.8403263403	21.9833394815018	81.7422232759317	1.01782637870953	0.311763592212283	-21.3587072178182	66.1091528506168	two.sided	0	0.95	0.66985907149622	1.04587508017403	0.0647105456805956
KPN_00207	34	66	100	421.794117647059	419.045454545455	2.74866310160428	71306.4108734403	94202.2286713287	59.3679532546872	75.4579463895407	0.0462987681217942	0.963194435124775	-115.506601068478	121.003927271687	two.sided	0	0.95	0.981152050426519	1.00655934355519	0.0094322315031145
KPN_00208	34	66	100	1643.05882352941	1388.40909090909	254.649732620321	316744.784313725	66884.8916083916	101.633805973518	40.3277772140158	2.50556131575622	0.0163612416856276	49.2921424499267	460.007322790715	two.sided	0	0.95	0.0978466414532634	1.1834111677082	0.24295141480359
KPN_00209	34	66	100	453.676470588235	408.090909090909	45.5855614973262	17042.4073083779	38484.3300699301	32.929366588598	91.5419709635822	1.38434370957838	0.16961865758185	-19.8193631877108	110.990486182363	two.sided	0	0.95	0.546935783309633	1.11170442781702	0.152773265395556
KPN_00210	34	66	100	328.735294117647	228.121212121212	100.614081996435	4184.68538324421	14779.3081585082	18.6281478776789	97.8587994485164	5.40118548860113	4.64692397234949e-07	63.6464621187553	137.581701874115	two.sided	0	0.95	7.74719899967807e-05	1.4410553541289	0.527125753689935
KPN_00211	34	66	100	1351.29411764706	862.060606060606	489.233511586453	2330200.2745098	210592.857808858	267.817294190193	36.1045627655735	1.82674353822356	0.0760152457613118	-53.8705214069262	1032.33754457983	two.sided	0	0.95	0.304354478202627	1.56751637662939	0.648480515664374
KPN_00212	34	66	100	392.558823529412	344.272727272727	48.2860962566845	34814.132798574	48120.1398601399	41.869297946048	76.9252520380662	1.15325784346576	0.252375414621577	-35.0876201848042	131.659812698173	two.sided	0	0.95	0.66985907149622	1.14025536277358	0.189356955399482
KPN_00213	34	66	100	734.882352941176	616.227272727273	118.655080213904	152431.137254902	83483.5321678322	75.8166917329828	52.1408132161421	1.56502582085476	0.123626472997577	-33.4724628742462	270.782623302054	two.sided	0	0.95	0.431071460990206	1.19255084197875	0.254050773909641
KPN_00214	34	66	100	466.088235294118	441.348484848485	24.7397504456328	15664.8101604278	18434.7228438228	27.2037441004539	71.7521194318446	0.909424465774913	0.366170865202235	-29.4931232495698	78.9726241408353	two.sided	0	0.95	0.66985907149622	1.05605491192323	0.0786848527831595
KPN_00221	34	66	100	369.147058823529	443.909090909091	-74.7620320855615	81016.1898395722	57212.1762237762	57.0059669493843	57.5132240849254	-1.31147730819026	0.19490812091679	-188.892439421449	39.3683752503258	two.sided	0	0.95	0.592379019316271	0.831582561347291	-0.266068590324527
KPN_00222	34	66	100	489.676470588235	523.666666666667	-33.9901960784313	88129.1951871658	94099.2102564103	63.3859666054665	68.7302357051581	-0.536241661975381	0.593522926657841	-160.450594523856	92.4702023669937	two.sided	0	0.95	0.746764468507863	0.935091923465758	-0.0968198999303535
KPN_00223	34	66	100	496.705882352941	567.863636363636	-71.1577540106952	216850.516934046	212871.996503497	97.9963757532345	66.2180623715307	-0.726126384407094	0.470320156137776	-266.801805444096	124.486297422706	two.sided	0	0.95	0.671601813882078	0.874692180562291	-0.193152698180729
KPN_00224	34	66	100	1067	481.348484848485	585.651515151515	328530.848484849	31616.8459207459	100.706082906007	36.3078632452431	5.81545323034883	1.190930050146e-06	381.470228271317	789.832802031713	two.sided	0	0.95	0.000131382389574617	2.21668922534546	1.14840652190549
KPN_00225	34	66	100	732.647058823529	398.575757575758	334.071301247772	85435.3262032086	69209.1710955711	59.6776969758169	60.904693358814	5.59792549272046	5.49438463457991e-07	214.734594114187	453.408008381357	two.sided	0	0.95	8.37893656773436e-05	1.83816262002406	0.878264405758653
KPN_00226	34	66	100	4142.23529411765	1122.98484848485	3019.2504456328	35628491.0338681	121708.5997669	1024.56862376671	33.1161957267834	2.94685038717355	0.00584102472641982	935.02772228252	5103.47316898308	two.sided	0	0.95	0.0465218328824682	3.68859410677395	1.88307104347518
KPN_00227	34	66	100	402.941176470588	406.19696969697	-3.25579322638146	44155.3297682709	58854.7144522145	46.8019686275679	75.7463270738744	-0.0695653050898309	0.944722979180329	-96.4750408983963	89.9634544456334	two.sided	0	0.95	0.970170062794614	0.991984693463345	-0.0116102351974842
KPN_00228	34	66	100	416.705882352941	402.045454545455	14.6604278074866	18602.1532976827	28877.3363636364	31.379253580403	80.6870982273508	0.467201291768213	0.641615112566688	-47.7781144667593	77.0989700817325	two.sided	0	0.95	0.778118125049849	1.03646460279985	0.0516708465610513
KPN_00229	34	66	100	298.911764705882	248.075757575758	50.8360071301248	11495.0525846702	23352.1326340326	26.3041816699703	88.8238955160931	1.93262074326991	0.0564692117322413	-1.43126941264403	103.103283672894	two.sided	0	0.95	0.241379111979943	1.20492130156894	0.26893892110756
KPN_00230	34	66	100	485.088235294118	593.348484848485	-108.260249554367	21450.5677361854	51127.3997668998	37.4907538373134	92.7774846989619	-2.8876519801162	0.004829382900989	-182.711809796948	-33.8086893117869	two.sided	0	0.95	0.040915605133379	0.817543564500696	-0.290632485237462
KPN_00232	34	66	100	453.588235294118	446.833333333333	6.75490196078431	80649.6434937611	99856.4487179487	62.3299673814955	73.3686280690395	0.108373263208055	0.913995446734155	-117.45802985221	130.967833773779	two.sided	0	0.95	0.951428707351254	1.01511727406367	0.021646408136176
KPN_00233	34	66	100	263.852941176471	294.272727272727	-30.4197860962566	45293.5231729055	47368.0783216783	45.275386278319	68.1004167502	-0.671883524289748	0.50393090081703	-120.763000662253	59.9234284697397	two.sided	0	0.95	0.686668295614855	0.896627232913555	-0.157419776412572
KPN_00234	34	66	100	452.647058823529	437.909090909091	14.7379679144385	41759.2049910873	55214.6993006993	45.4400513263736	75.4855291378372	0.32433871626999	0.746578665849846	-75.7737137901871	105.249649619064	two.sided	0	0.95	0.845568017132252	1.03365531390052	0.047755180015553
KPN_00235	34	66	100	1886.64705882353	1374.92424242424	511.722816399287	2407325.08377897	523025.578787879	280.585653439926	40.5425289517141	1.82376686094127	0.075564985530413	-55.1256506936942	1078.57128349227	two.sided	0	0.95	0.302785510027196	1.37218255421624	0.45647242942793
KPN_00236	34	66	100	522.441176470588	709.924242424242	-187.483065953654	26267.4661319073	131848.163403263	52.6333732416552	96.552986012535	-3.56205681693371	0.000573483110558867	-291.951850285447	-83.0142816218607	two.sided	0	0.95	0.00825974980068813	0.735911165234422	-0.44239647155465
KPN_00237	34	66	100	672.941176470588	659.015151515152	13.9260249554368	20566.2994652406	25751.2766899767	31.5446036538964	73.7281124427091	0.441470912370035	0.660164167651279	-48.931821420655	76.7838713315286	two.sided	0	0.95	0.790669922328589	1.02113157022782	0.0301687658102635
KPN_00238	34	66	100	669.029411764706	510.651515151515	158.377896613191	28542.9991087344	28897.4305361305	35.7398913036168	67.1282805750044	4.43140398127521	3.54552795627957e-05	87.0432807957289	229.712512430653	two.sided	0	0.95	0.00129026987811395	1.31014868636236	0.389730549858178
KPN_00239	34	66	100	711.205882352941	798.924242424242	-87.7183600713012	144505.38057041	123840.44032634	78.2721442152043	62.3955585787889	-1.12068426067549	0.266717234437248	-244.162418319894	68.7256981772912	two.sided	0	0.95	0.66985907149622	0.890204408111175	-0.167791450147073
KPN_00240	34	66	100	605.911764705882	887.893939393939	-281.982174688057	156896.628342246	59949.6347319347	74.316448481592	46.3579759240896	-3.79434405773445	0.000427873080837997	-431.542260878369	-132.422088497745	two.sided	0	0.95	0.0065831511102226	0.682414574334708	-0.551279636250097
KPN_00241	34	66	100	203.029411764706	282.287878787879	-79.2584670231729	18173.362745098	5715.0696969697	24.9219307855365	43.9723307881401	-3.18026992792913	0.00269661565222441	-129.486210894313	-29.0307231520328	two.sided	0	0.95	0.0262364959817773	0.719228231252782	-0.475478444044701
KPN_00242	34	66	100	334.029411764706	476.166666666667	-142.137254901961	34523.8475935829	12805.5564102564	34.7768725468203	45.964111142652	-4.08712010289598	0.000173458743717596	-212.140943597739	-72.133566206183	two.sided	0	0.95	0.00356898248482434	0.70149683954786	-0.511491490798283
KPN_00243	34	66	100	316.411764705882	463.227272727273	-146.81550802139	28474.7950089127	17968.3629370629	33.3127887475547	54.9918492884339	-4.40718155222497	4.89883544143967e-05	-213.576050939229	-80.0549651035518	two.sided	0	0.95	0.00158752886024154	0.68305944691683	-0.549916952623868
KPN_00244	34	66	100	709.970588235294	1018.75757575758	-308.786987522282	85881.7869875223	71003.2018648019	60.0145065818119	61.4377303287196	-5.14520580288938	2.9635322862013e-06	-428.776120566139	-188.797854478424	two.sided	0	0.95	0.000243903411173869	0.696898462529067	-0.520979622835008
KPN_00245	34	66	100	119.058823529412	157.378787878788	-38.3199643493761	3205.57219251337	1616.97738927739	10.898678474348	50.6427180466942	-3.51601934487461	0.000933653619198591	-60.2037229174442	-16.436205781308	two.sided	0	0.95	0.0120422736705092	0.756511249922131	-0.402566558266645
KPN_00246	34	66	100	366.147058823529	423.863636363636	-57.716577540107	105705.826203209	104326.273426573	68.4813551330105	66.3757231371837	-0.842807176172329	0.402363118192477	-194.429570003755	78.9964149235406	two.sided	0	0.95	0.66985907149622	0.863832203122536	-0.211176994573978
KPN_00247	34	66	100	600.058823529412	620.939393939394	-20.8805704099823	82273.7540106952	94957.5655011655	62.1173670310817	71.1397100000867	-0.336147061731291	0.737749450304712	-144.734867314574	102.973726494609	two.sided	0	0.95	0.839234510713016	0.966372611218124	-0.0493485282828637
KPN_00248	34	66	100	233.852941176471	234.515151515152	-0.662210338680921	18829.6443850267	24574.6228438228	30.4328086201191	75.0639430019465	-0.0217597510288004	0.982697339614537	-61.2866274753557	59.9622067979938	two.sided	0	0.95	0.988433699328244	0.997176257762441	-0.00407956145240682
KPN_00249	34	66	100	1362.73529411765	1625.92424242424	-263.188948306595	230066.988413547	722817.917249417	133.110716153138	97.1130337661619	-1.97721833307401	0.0508521451059409	-527.372989650282	0.99509303709075	two.sided	0	0.95	0.223637296331046	0.838129636400413	-0.254754687087692
KPN_00250	34	66	100	476.852941176471	297.424242424242	179.428698752228	65711.1595365419	12052.5864801865	45.9923483800182	39.352451633889	3.90127282194146	0.000363886182029975	86.4270252155634	272.430372288893	two.sided	0	0.95	0.00584133081679697	1.60327529891223	0.681022172388397
KPN_00251	34	66	100	909.117647058824	1167.43939393939	-258.32174688057	124176.106951872	77623.6962703963	69.4863659282773	54.7912059094236	-3.71758896050495	0.000474193356984267	-397.587464659217	-119.056029101923	two.sided	0	0.95	0.00721024209959949	0.77872791665108	-0.360808748455004
KPN_00252	34	66	100	503.147058823529	594.969696969697	-91.8226381461676	135301.341354724	164773.045221445	80.4736758670152	72.8394866667528	-1.14102701482043	0.257596282589948	-252.212397340953	68.5671210486174	two.sided	0	0.95	0.66985907149622	0.845668378383237	-0.241836061158672
KPN_00253	34	66	100	371.529411764706	406.106060606061	-34.5766488413548	42256.1960784314	44326.7731934732	43.7543948887782	68.1926750977644	-0.790244018440825	0.432124814446644	-121.882717846413	52.7294201637035	two.sided	0	0.95	0.66985907149622	0.91485808217254	-0.128380132939414
KPN_00254	34	66	100	672.676470588235	875.075757575758	-202.399286987522	257466.467914438	156322.963403263	99.7049292787893	54.1807579236063	-2.02998275462976	0.0472803968186385	-402.280362366643	-2.51821160840151	two.sided	0	0.95	0.212250093077611	0.768706554563649	-0.379495124880492
KPN_00255	34	66	100	744.764705882353	884.893939393939	-140.129233511586	474984.245989305	234562.157808858	132.378612207756	50.2741176738996	-1.05854889377195	0.294864962538468	-405.983585584894	125.725118561721	two.sided	0	0.95	0.66985907149622	0.841642905128765	-0.248719842920249
KPN_00256	34	66	100	885	1076.16666666667	-191.166666666667	793018.242424242	578352.017948718	179.128376636739	58.2780701968221	-1.06720481844337	0.290280429140471	-549.694647083181	167.361313749847	two.sided	0	0.95	0.66985907149622	0.82236332662227	-0.282152166055834
KPN_00257	34	66	100	679.029411764706	818.757575757576	-139.72816399287	391225.665775401	251714.278787879	123.775966720505	55.4104215415818	-1.12887960154968	0.263812432135355	-387.739453657333	108.283125671593	two.sided	0	0.95	0.66985907149622	0.82934122610886	-0.269962285171539
KPN_00258	34	66	100	655.147058823529	863.287878787879	-208.140819964349	840119.341354724	644219.285081585	185.661764107739	59.5070139668427	-1.1210753111425	0.266759646177378	-579.582933788334	163.301293859635	two.sided	0	0.95	0.66985907149622	0.758897553089017	-0.398022951836926
KPN_00259	34	66	100	172.852941176471	133.272727272727	39.5802139037433	12539.0989304813	8003.15524475524	22.1372300732936	55.2365780059241	1.78794789468683	0.0792700813589226	-4.77951604796404	83.9399438554506	two.sided	0	0.95	0.31423193566209	1.29698659818634	0.375163572241889
KPN_00260	34	66	100	403.617647058824	378.348484848485	25.2691622103387	57166.7281639929	72269.3074592075	52.6912124051268	74.036508694704	0.479570711261144	0.632946334621559	-79.7195100911924	130.25783451187	two.sided	0	0.95	0.773311546745233	1.06678806238766	0.0932735859909048
KPN_00261	34	66	100	186.382352941176	274.530303030303	-88.1479500891265	35824.6069518717	22283.6067599068	37.3000712573354	54.6863070964877	-2.36321130544198	0.0217005289297898	-162.90860243331	-13.3872977449428	two.sided	0	0.95	0.122637192213201	0.678913587621704	-0.558700135502946
KPN_00262	34	66	100	293.264705882353	353.393939393939	-60.1292335115864	88639.5944741533	79796.5808857809	61.7744769352897	63.7450613084967	-0.973366938818006	0.334050222094612	-183.547444105279	63.2889770821064	two.sided	0	0.95	0.66985907149622	0.829852108910791	-0.269073843671012
KPN_00263	34	66	100	535.911764705882	671.575757575758	-135.663992869875	296020.810160428	237526.217249417	110.929601531872	60.6581377595834	-1.22297376891683	0.226069839610519	-357.506726324903	86.1787405851525	two.sided	0	0.95	0.652316661418952	0.797991527628107	-0.325554665624955
KPN_00264	34	66	100	1024.38235294118	1248.66666666667	-224.28431372549	1081451.81907308	951961.302564103	215.014098474454	63.1246982852674	-1.04311445303731	0.300873727908818	-653.939093434547	205.370465983566	two.sided	0	0.95	0.66985907149622	0.820380955372005	-0.285634093939022
KPN_00265	34	66	100	303.294117647059	371.30303030303	-68.0089126559715	94833.6684491979	82869.7221445222	63.5989574859372	62.9242162594326	-1.06934005437132	0.28900145760276	-195.104283495615	59.0864581836725	two.sided	0	0.95	0.66985907149622	0.81683717312927	-0.291879572123005
KPN_00266	34	66	100	214.970588235294	254.833333333333	-39.8627450980392	47690.9991087344	43871.9871794872	45.4687092718896	64.3513023884063	-0.876707206700583	0.383906832602787	-130.687384785528	50.9618945894495	two.sided	0	0.95	0.66985907149622	0.843573269726465	-0.245414713653395
KPN_00267	34	66	100	63.4411764705882	75.5606060606061	-12.1194295900178	4156.19340463458	3982.00396270396	13.5120085799098	65.5117425465441	-0.896937677203486	0.373036504553016	-39.100778559296	14.8619193792603	two.sided	0	0.95	0.66985907149622	0.839606506328218	-0.252214748396546
KPN_00268	34	66	100	601.235294117647	808.227272727273	-206.991978609626	372591.215686275	263089.162937063	122.248781612267	57.5107248284843	-1.69320279416883	0.0958275719217498	-451.743835465277	37.7598782460254	two.sided	0	0.95	0.362411349682183	0.743893845711053	-0.426831332684308
KPN_00269	34	66	100	246.323529411765	294.363636363636	-48.0401069518717	62551.8012477718	58870.358041958	52.2659925962995	64.9990649873591	-0.919146553341704	0.36141737930443	-152.422530551261	56.3423166475177	two.sided	0	0.95	0.66985907149622	0.836800130799695	-0.257045017795749
KPN_00270	34	66	100	142.941176470588	170.742424242424	-27.801247771836	21076.4812834225	19591.3326340326	30.2776300522163	64.6454709120624	-0.918210828386846	0.361921760965247	-88.2761379077226	32.6736423640506	two.sided	0	0.95	0.66985907149622	0.83717434085179	-0.256400000796333
KPN_00271	34	66	100	188.676470588235	231.818181818182	-43.1417112299465	36718.1648841355	32645.4433566434	39.6809016486533	63.3992541394281	-1.08721600159029	0.281057538052813	-122.427894164206	36.1444717043134	two.sided	0	0.95	0.66985907149622	0.813898500576701	-0.297079204382218
KPN_00272	34	66	100	328.558823529412	399.909090909091	-71.3502673796792	111293.405525847	99922.8839160839	69.1904512651868	63.6706928051378	-1.03121552287923	0.306341091773841	-209.587853328768	66.8873185694094	two.sided	0	0.95	0.66985907149622	0.821583782410441	-0.283520390917419
KPN_00273	34	66	100	395.205882352941	484.530303030303	-89.3244206773618	161008.956327986	135513.175990676	82.3940985648309	61.9109212228192	-1.08411187491878	0.282519057380711	-254.032590998463	75.3837496437394	two.sided	0	0.95	0.66985907149622	0.815647400959821	-0.293982475562102
KPN_00274	34	66	100	159.235294117647	244.454545454545	-85.2192513368984	26142.6096256684	18992.1286713287	32.5063041336762	58.1849832257417	-2.62162228552498	0.0111497189016353	-150.283284482976	-20.1552181908206	two.sided	0	0.95	0.0737388935012485	0.651390195349244	-0.618406090270951
KPN_00275	34	66	100	207.529411764706	246.909090909091	-39.379679144385	44416.3172905526	40086.2993006993	43.7462049151039	63.8154363190693	-0.900185038240624	0.371406324178039	-126.777638048445	48.0182797596754	two.sided	0	0.95	0.66985907149622	0.840509399636143	-0.250664141300253
KPN_00276	34	66	100	278.647058823529	331.818181818182	-53.1711229946524	80036.2352941177	77134.1202797203	59.3523859042937	65.6818357466179	-0.895854853760915	0.373601854557632	-171.682700067236	65.3404540779312	two.sided	0	0.95	0.66985907149622	0.839758259468171	-0.251954014686391
KPN_00277	34	66	100	989.647058823529	1200.54545454545	-210.898395721925	1009371.44741533	915411.267132867	208.703769002974	63.9512340292805	-1.01051551071375	0.316056536563663	-627.838227219268	206.041435775418	two.sided	0	0.95	0.66985907149622	0.824331186359142	-0.278704018493976
KPN_00278	34	66	100	462.882352941176	555.651515151515	-92.7691622103387	220879.743315508	198329.030536131	97.475373042861	63.6729247735392	-0.951718975925817	0.3448383736724	-287.51787200755	101.979547586873	two.sided	0	0.95	0.66985907149622	0.833044345816204	-0.263534797632409
KPN_00280	34	66	100	863.294117647059	835.242424242424	28.0516934046345	139486.941176471	57867.0172494173	70.5643683600522	47.5106546842657	0.397533401865113	0.692754646854735	-113.865239670707	169.968626479976	two.sided	0	0.95	0.810801010655686	1.03358509169368	0.0476571660358177
